Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,3899,2.89651e-05,4.7994e-18,-0.0241819,0.64,0.640457,-3.31104e-08,-2.35207e-10,3.45009e-07,3.46594e-07
internalMesh,3900,2.98777e-05,0.00772949,-0.0240611,0.64,0.640499,-3.10221e-08,8.0273e-09,3.58271e-07,3.59701e-07
internalMesh,3901,3.07269e-05,0.0154361,-0.0236991,0.64,0.640625,-2.74091e-08,1.62189e-08,3.18747e-07,3.20334e-07
internalMesh,3902,3.14975e-05,0.0230972,-0.0230972,0.64,0.640833,-2.28761e-08,2.41364e-08,1.96467e-07,1.99262e-07
internalMesh,3903,3.21769e-05,0.03069,-0.0222572,0.64,0.641122,-1.76965e-08,2.91143e-08,-6.30705e-08,7.16847e-08
internalMesh,3904,3.27395e-05,0.0381922,-0.0211819,0.64,0.641488,-5.01772e-09,2.67236e-08,-3.49315e-07,3.50371e-07
internalMesh,3905,2.4328e-05,-0.0391955,-0.0141593,0.64,0.641355,-1.24808e-08,-2.00837e-08,-4.04951e-07,4.05641e-07
internalMesh,3906,2.51249e-05,-0.0314926,-0.0148761,0.64,0.640947,-2.49228e-08,-2.13624e-08,-1.12082e-07,1.1679e-07
internalMesh,3907,2.60349e-05,-0.0236991,-0.0154361,0.64,0.640625,-3.38048e-08,-1.88442e-08,1.74589e-07,1.78828e-07
internalMesh,3908,2.69887e-05,-0.0158374,-0.0158374,0.64,0.640392,-4.13764e-08,-1.33681e-08,3.58281e-07,3.6091e-07
internalMesh,3909,2.79428e-05,-0.00793014,-0.0160787,0.64,0.640251,-4.71743e-08,-7.37015e-09,4.75348e-07,4.7774e-07
internalMesh,3910,2.88636e-05,-6.4763e-18,-0.0161592,0.64,0.640204,-4.94899e-08,-1.71067e-09,5.39176e-07,5.41445e-07
internalMesh,3911,2.97366e-05,0.00793014,-0.0160787,0.64,0.640251,-4.88294e-08,3.58187e-09,5.48183e-07,5.50365e-07
internalMesh,3912,3.05553e-05,0.0158374,-0.0158374,0.64,0.640392,-4.59809e-08,8.83596e-09,4.92359e-07,4.94581e-07
internalMesh,3913,3.13159e-05,0.0236991,-0.0154361,0.64,0.640625,-4.15171e-08,1.43027e-08,3.49947e-07,3.52691e-07
internalMesh,3914,3.20198e-05,0.0314926,-0.0148761,0.64,0.640947,-3.58329e-08,1.91696e-08,8.08531e-08,9.04915e-08
internalMesh,3915,3.26479e-05,0.0391955,-0.0141593,0.64,0.641355,-2.18628e-08,1.94101e-08,-2.18476e-07,2.20424e-07
internalMesh,3916,2.42327e-05,-0.0397987,-0.00709104,0.64,0.641275,-1.89921e-08,-1.16202e-08,-3.62315e-07,3.62998e-07
internalMesh,3917,2.50715e-05,-0.0319752,-0.00744949,0.64,0.640842,-3.20267e-08,-1.16514e-08,-5.92894e-08,6.83864e-08
internalMesh,3918,2.60058e-05,-0.0240611,-0.00772949,0.64,0.640499,-4.08205e-08,-1.01681e-08,2.41297e-07,2.44937e-07
internalMesh,3919,2.696e-05,-0.0160787,-0.00793014,0.64,0.640251,-4.94008e-08,-7.25109e-09,4.45553e-07,4.48342e-07
internalMesh,3920,2.78978e-05,-0.00805079,-0.00805079,0.64,0.640101,-5.63872e-08,-4.20035e-09,5.79905e-07,5.82655e-07
internalMesh,3921,2.87949e-05,1.73472e-18,-0.00809104,0.64,0.640051,-5.99864e-08,-1.51878e-09,6.51371e-07,6.54129e-07
internalMesh,3922,2.96435e-05,0.00805079,-0.00805079,0.64,0.640101,-6.0392e-08,8.0357e-10,6.56159e-07,6.58933e-07
internalMesh,3923,3.04428e-05,0.0160787,-0.00793014,0.64,0.640251,-5.82143e-08,2.99374e-09,5.86281e-07,5.89172e-07
internalMesh,3924,3.11961e-05,0.0240611,-0.00772949,0.64,0.640499,-5.39436e-08,5.36331e-09,4.26095e-07,4.2953e-07
internalMesh,3925,3.19108e-05,0.0319752,-0.00744949,0.64,0.640842,-4.79773e-08,7.872e-09,1.45366e-07,1.53281e-07
internalMesh,3926,3.2568e-05,0.0397987,-0.00709104,0.64,0.641275,-3.38472e-08,8.54785e-09,-1.62384e-07,1.66094e-07
internalMesh,3927,2.41761e-05,-0.04,-8.32667e-18,0.64,0.641249,-2.16373e-08,-2.14746e-09,-3.51606e-07,3.52277e-07
internalMesh,3928,2.50335e-05,-0.0321362,5.45281e-18,0.64,0.640806,-3.48857e-08,-1.72411e-09,-4.41465e-08,5.62929e-08
internalMesh,3929,2.59803e-05,-0.0241819,-4.996e-18,0.64,0.640457,-4.34524e-08,-1.11204e-09,2.62408e-07,2.65984e-07
internalMesh,3930,2.69377e-05,-0.0161592,7.1355e-18,0.64,0.640204,-5.24228e-08,-4.66333e-10,4.74678e-07,4.77564e-07
internalMesh,3931,2.78704e-05,-0.00809104,-1.66533e-18,0.64,0.640051,-5.99279e-08,-1.95465e-10,6.15611e-07,6.18521e-07
internalMesh,3932,2.87575e-05,0,0,0.64,0.64,-6.40355e-08,-4.07571e-10,6.89912e-07,6.92878e-07
internalMesh,3933,2.95945e-05,0.00809104,1.66533e-18,0.64,0.640051,-6.48366e-08,-1.02417e-09,6.92985e-07,6.96012e-07
internalMesh,3934,3.03825e-05,0.0161592,-7.77156e-18,0.64,0.640204,-6.28856e-08,-1.8916e-09,6.17636e-07,6.20832e-07
internalMesh,3935,3.11268e-05,0.0241819,4.53341e-18,0.64,0.640457,-5.85798e-08,-2.753e-09,4.50507e-07,4.54308e-07
internalMesh,3936,3.18374e-05,0.0321362,-4.2096e-18,0.64,0.640806,-5.22677e-08,-3.25123e-09,1.6481e-07,1.7293e-07
internalMesh,3937,3.24976e-05,0.04,8.32667e-18,0.64,0.641249,-3.82487e-08,-3.74015e-09,-1.46624e-07,1.51577e-07
internalMesh,3938,2.4162e-05,-0.0397987,0.00709104,0.64,0.641275,-1.98004e-08,7.4858e-09,-3.61193e-07,3.61813e-07
internalMesh,3939,2.50182e-05,-0.0319752,0.00744949,0.64,0.640842,-3.32271e-08,8.38826e-09,-5.73327e-08,6.67941e-08
internalMesh,3940,2.59665e-05,-0.0240611,0.00772949,0.64,0.640499,-4.17452e-08,7.9645e-09,2.44325e-07,2.47994e-07
internalMesh,3941,2.69272e-05,-0.0160787,0.00793014,0.64,0.640251,-5.05162e-08,6.17929e-09,4.49291e-07,4.52164e-07
internalMesh,3942,2.7863e-05,-0.00805079,0.00805079,0.64,0.640101,-5.77862e-08,3.6066e-09,5.84049e-07,5.86912e-07
internalMesh,3943,2.87515e-05,-1.73472e-18,0.00809104,0.64,0.640051,-6.15522e-08,5.15504e-10,6.557e-07,6.58583e-07
internalMesh,3944,2.9587e-05,0.00805079,0.00805079,0.64,0.640101,-6.19557e-08,-3.04427e-09,6.60494e-07,6.634e-07
internalMesh,3945,3.03694e-05,0.0160787,0.00793014,0.64,0.640251,-5.95984e-08,-6.97849e-09,5.90472e-07,5.93513e-07
internalMesh,3946,3.11016e-05,0.0240611,0.00772949,0.64,0.640499,-5.4893e-08,-1.1037e-08,4.29976e-07,4.33607e-07
internalMesh,3947,3.17934e-05,0.0319752,0.00744949,0.64,0.640842,-4.80307e-08,-1.44445e-08,1.48695e-07,1.56926e-07
internalMesh,3948,3.24338e-05,0.0397987,0.00709104,0.64,0.641275,-3.41639e-08,-1.60833e-08,-1.59646e-07,1.64051e-07
internalMesh,3949,2.4192e-05,-0.0391955,0.0141593,0.64,0.641355,-1.37189e-08,1.59794e-08,-4.03212e-07,4.03762e-07
internalMesh,3950,2.50227e-05,-0.0314926,0.0148761,0.64,0.640947,-2.70715e-08,1.80341e-08,-1.08751e-07,1.13512e-07
internalMesh,3951,2.59609e-05,-0.0236991,0.0154361,0.64,0.640625,-3.57066e-08,1.65536e-08,1.79976e-07,1.84229e-07
internalMesh,3952,2.69259e-05,-0.0158374,0.0158374,0.64,0.640392,-4.35999e-08,1.19831e-08,3.65067e-07,3.67856e-07
internalMesh,3953,2.78739e-05,-0.00793014,0.0160787,0.64,0.640251,-4.98083e-08,6.34567e-09,4.82989e-07,4.85592e-07
internalMesh,3954,2.87758e-05,7.80626e-18,0.0161592,0.64,0.640204,-5.24089e-08,2.97696e-10,5.47249e-07,5.49753e-07
internalMesh,3955,2.96209e-05,0.00793014,0.0160787,0.64,0.640251,-5.17803e-08,-6.17665e-09,5.56337e-07,5.58775e-07
internalMesh,3956,3.04043e-05,0.0158374,0.0158374,0.64,0.640392,-4.85676e-08,-1.31409e-08,5.00277e-07,5.02801e-07
internalMesh,3957,3.11224e-05,0.0236991,0.0154361,0.64,0.640625,-4.32142e-08,-2.02478e-08,3.57263e-07,3.60436e-07
internalMesh,3958,3.17807e-05,0.0314926,0.0148761,0.64,0.640947,-3.57618e-08,-2.58437e-08,8.70703e-08,9.76117e-08
internalMesh,3959,3.23753e-05,0.0391955,0.0141593,0.64,0.641355,-2.24388e-08,-2.71684e-08,-2.13459e-07,2.16347e-07
internalMesh,3960,2.42644e-05,-0.0381922,0.0211819,0.64,0.641488,-4.14772e-09,2.11464e-08,-5.13426e-07,5.13878e-07
internalMesh,3961,2.50295e-05,-0.03069,0.0222572,0.64,0.641122,-1.69975e-08,2.49437e-08,-2.33659e-07,2.35601e-07
internalMesh,3962,2.59491e-05,-0.0230972,0.0230972,0.64,0.640833,-2.59796e-08,2.36379e-08,4.34091e-08,5.58394e-08
internalMesh,3963,2.69255e-05,-0.0154361,0.0236991,0.64,0.640625,-3.21679e-08,1.62579e-08,2.04689e-07,2.07838e-07
internalMesh,3964,2.78993e-05,-0.00772949,0.0240611,0.64,0.640499,-3.63155e-08,7.47965e-09,3.01343e-07,3.03615e-07
internalMesh,3965,2.88292e-05,-5.0307e-18,0.0241819,0.64,0.640457,-3.69519e-08,-1.45853e-09,3.55681e-07,3.57598e-07
internalMesh,3966,2.96977e-05,0.00772949,0.0240611,0.64,0.640499,-3.48631e-08,-1.06444e-08,3.69187e-07,3.70982e-07
internalMesh,3967,3.0493e-05,0.0154361,0.0236991,0.64,0.640625,-3.07549e-08,-2.03056e-08,3.29405e-07,3.3146e-07
internalMesh,3968,3.12011e-05,0.0230972,0.0230972,0.64,0.640833,-2.50296e-08,-2.97083e-08,2.06267e-07,2.09893e-07
internalMesh,3969,3.18148e-05,0.03069,0.0222572,0.64,0.641122,-1.74951e-08,-3.5408e-08,-5.49943e-08,6.77065e-08
internalMesh,3970,3.23285e-05,0.0381922,0.0211819,0.64,0.641488,-5.83454e-09,-3.44444e-08,-3.42886e-07,3.44662e-07
internalMesh,3971,2.43969e-05,-0.0367922,0.0281362,0.64,0.641674,6.78965e-09,2.58937e-08,-7.27739e-07,7.28231e-07
internalMesh,3972,2.50435e-05,-0.02957,0.02957,0.64,0.641365,-5.49058e-09,3.33191e-08,-4.88896e-07,4.9006e-07
internalMesh,3973,2.59389e-05,-0.0222572,0.03069,0.64,0.641122,-1.45178e-08,2.91811e-08,-2.18436e-07,2.20855e-07
internalMesh,3974,2.69376e-05,-0.0148761,0.0314926,0.64,0.640947,-1.79348e-08,1.84063e-08,-7.02503e-08,7.48034e-08
internalMesh,3975,2.79471e-05,-0.00744949,0.0319752,0.64,0.640842,-1.89049e-08,6.49023e-09,1.06853e-08,2.26648e-08
internalMesh,3976,2.89126e-05,4.42354e-18,0.0321362,0.64,0.640806,-1.69104e-08,-4.92998e-09,5.61088e-08,5.88087e-08
internalMesh,3977,2.98112e-05,0.00744949,0.0319752,0.64,0.640842,-1.32161e-08,-1.62172e-08,7.07195e-08,7.3749e-08
internalMesh,3978,3.06266e-05,0.0148761,0.0314926,0.64,0.640947,-8.60914e-09,-2.75828e-08,3.97151e-08,4.91143e-08
internalMesh,3979,3.13324e-05,0.0222572,0.03069,0.64,0.641122,-3.91601e-09,-3.79973e-08,-7.56091e-08,8.47105e-08
internalMesh,3980,3.18963e-05,0.02957,0.02957,0.64,0.641365,1.88454e-09,-4.29094e-08,-3.33428e-07,3.36183e-07
internalMesh,3981,3.22941e-05,0.0367922,0.0281362,0.64,0.641674,9.81954e-09,-3.65984e-08,-5.8149e-07,5.82723e-07
internalMesh,3982,2.45649e-05,-0.035,0.035,0.64,0.641911,1.8557e-08,1.94692e-08,-8.75976e-07,8.76388e-07
internalMesh,3983,2.51044e-05,-0.0281362,0.0367922,0.64,0.641674,1.35738e-08,1.60397e-08,-7.2239e-07,7.22696e-07
internalMesh,3984,2.60122e-05,-0.0211819,0.0381922,0.64,0.641488,6.81621e-09,7.65287e-09,-4.94583e-07,4.94689e-07
internalMesh,3985,2.70336e-05,-0.0141593,0.0391955,0.64,0.641355,5.21413e-09,6.28923e-10,-3.63956e-07,3.63994e-07
internalMesh,3986,2.80559e-05,-0.00709104,0.0397987,0.64,0.641275,5.6364e-09,-4.60226e-09,-2.96422e-07,2.96511e-07
internalMesh,3987,2.90262e-05,-8.32667e-18,0.04,0.64,0.641249,8.9615e-09,-8.71275e-09,-2.59527e-07,2.59828e-07
internalMesh,3988,2.99255e-05,0.00709104,0.0397987,0.64,0.641275,1.35032e-08,-1.33937e-08,-2.45865e-07,2.466e-07
internalMesh,3989,3.07404e-05,0.0141593,0.0391955,0.64,0.641355,1.78848e-08,-1.9572e-08,-2.71867e-07,2.73157e-07
internalMesh,3990,3.1442e-05,0.0211819,0.0381922,0.64,0.641488,2.01908e-08,-2.67206e-08,-3.75948e-07,3.77437e-07
internalMesh,3991,3.19767e-05,0.0281362,0.0367922,0.64,0.641674,2.13652e-08,-3.17721e-08,-5.9387e-07,5.95103e-07
internalMesh,3992,3.22598e-05,0.035,0.035,0.64,0.641911,2.11238e-08,-3.09341e-08,-7.4863e-07,7.49567e-07
internalMesh,3993,2.93727e-05,-0.035,-0.035,0.66,0.661853,6.76792e-09,-3.09364e-08,-8.20901e-07,8.21512e-07
internalMesh,3994,2.97554e-05,-0.0281362,-0.0367922,0.66,0.661623,3.51999e-09,-3.22448e-08,-6.74277e-07,6.75057e-07
internalMesh,3995,3.0448e-05,-0.0211819,-0.0381922,0.66,0.661443,-8.57305e-10,-2.7387e-08,-4.56441e-07,4.57263e-07
internalMesh,3996,3.12688e-05,-0.0141593,-0.0391955,0.66,0.661314,-2.42272e-09,-2.01326e-08,-3.38847e-07,3.39453e-07
internalMesh,3997,3.21112e-05,-0.00709104,-0.0397987,0.66,0.661237,-2.64608e-09,-1.26867e-08,-2.85484e-07,2.85778e-07
internalMesh,3998,3.29159e-05,8.32667e-18,-0.04,0.66,0.661211,-4.49775e-10,-5.67676e-09,-2.60921e-07,2.60983e-07
internalMesh,3999,3.36573e-05,0.00709104,-0.0397987,0.66,0.661237,3.09273e-09,1.61536e-09,-2.55994e-07,2.56018e-07
internalMesh,4000,3.43201e-05,0.0141593,-0.0391955,0.66,0.661314,6.56926e-09,9.70699e-09,-2.86671e-07,2.86911e-07
internalMesh,4001,3.48783e-05,0.0211819,-0.0381922,0.66,0.661443,8.16487e-09,1.81893e-08,-3.92234e-07,3.9274e-07
internalMesh,4002,3.52884e-05,0.0281362,-0.0367922,0.66,0.661623,9.6623e-09,2.49759e-08,-6.09721e-07,6.10309e-07
internalMesh,4003,3.54998e-05,0.035,-0.035,0.66,0.661853,1.10856e-08,2.70713e-08,-7.63327e-07,7.63887e-07
internalMesh,4004,2.93077e-05,-0.0367922,-0.0281362,0.66,0.661623,-7.36467e-09,-3.66704e-08,-6.74334e-07,6.7537e-07
internalMesh,4005,2.97818e-05,-0.02957,-0.02957,0.66,0.661324,-2.08923e-08,-4.60499e-08,-4.44426e-07,4.47293e-07
internalMesh,4006,3.04683e-05,-0.0222572,-0.03069,0.66,0.661088,-3.06123e-08,-4.33694e-08,-1.82044e-07,1.89626e-07
internalMesh,4007,3.1266e-05,-0.0148761,-0.0314926,0.66,0.660918,-3.59399e-08,-3.28937e-08,-4.67321e-08,6.75097e-08
internalMesh,4008,3.20918e-05,-0.00744949,-0.0319752,0.66,0.660816,-3.7661e-08,-2.01825e-08,1.94625e-08,4.69518e-08
internalMesh,4009,3.2887e-05,-5.63785e-18,-0.0321362,0.66,0.660782,-3.53446e-08,-7.15221e-09,5.19283e-08,6.32213e-08
internalMesh,4010,3.36227e-05,0.00744949,-0.0319752,0.66,0.660816,-3.02566e-08,5.79925e-09,5.7311e-08,6.50665e-08
internalMesh,4011,3.42815e-05,0.0148761,-0.0314926,0.66,0.660918,-2.37644e-08,1.83605e-08,2.13922e-08,3.68711e-08
internalMesh,4012,3.48401e-05,0.0222572,-0.03069,0.66,0.661088,-1.71576e-08,2.945e-08,-9.5395e-08,1.01301e-07
internalMesh,4013,3.5272e-05,0.02957,-0.02957,0.66,0.661324,-8.56879e-09,3.53388e-08,-3.52508e-07,3.54379e-07
internalMesh,4014,3.55619e-05,0.0367922,-0.0281362,0.66,0.661623,1.90758e-09,3.22021e-08,-5.97765e-07,5.98635e-07
internalMesh,4015,2.92905e-05,-0.0381922,-0.0211819,0.66,0.661443,-2.45985e-08,-3.32249e-08,-4.60718e-07,4.62569e-07
internalMesh,4016,2.987e-05,-0.03069,-0.0222572,0.66,0.661088,-4.30707e-08,-3.77911e-08,-1.87727e-07,1.96277e-07
internalMesh,4017,3.05831e-05,-0.0230972,-0.0230972,0.66,0.660808,-5.62624e-08,-3.56028e-08,8.12171e-08,1.0502e-07
internalMesh,4018,3.13602e-05,-0.0154361,-0.0236991,0.66,0.660606,-6.51524e-08,-2.7585e-08,2.28422e-07,2.39128e-07
internalMesh,4019,3.21462e-05,-0.00772949,-0.0240611,0.66,0.660484,-6.92081e-08,-1.78864e-08,3.09303e-07,3.17456e-07
internalMesh,4020,3.28983e-05,4.7994e-18,-0.0241819,0.66,0.660443,-6.72285e-08,-7.39227e-09,3.49899e-07,3.56376e-07
internalMesh,4021,3.35959e-05,0.00772949,-0.0240611,0.66,0.660484,-6.06745e-08,3.50736e-09,3.53693e-07,3.58876e-07
internalMesh,4022,3.42262e-05,0.0154361,-0.0236991,0.66,0.660606,-5.12376e-08,1.44964e-08,3.08848e-07,3.13405e-07
internalMesh,4023,3.47768e-05,0.0230972,-0.0230972,0.66,0.660808,-4.05054e-08,2.45207e-08,1.84356e-07,1.90339e-07
internalMesh,4024,3.52434e-05,0.03069,-0.0222572,0.66,0.661088,-2.78404e-08,3.00158e-08,-7.60079e-08,8.63321e-08
internalMesh,4025,3.56259e-05,0.0381922,-0.0211819,0.66,0.661443,-1.22401e-08,2.94297e-08,-3.60778e-07,3.62183e-07
internalMesh,4026,2.93006e-05,-0.0391955,-0.0141593,0.66,0.661314,-4.15927e-08,-2.53329e-08,-3.52074e-07,3.55427e-07
internalMesh,4027,2.995e-05,-0.0314926,-0.0148761,0.66,0.660918,-6.3522e-08,-2.70684e-08,-6.30796e-08,9.35243e-08
internalMesh,4028,3.06895e-05,-0.0236991,-0.0154361,0.66,0.660606,-7.92253e-08,-2.39382e-08,2.1732e-07,2.32546e-07
internalMesh,4029,3.14564e-05,-0.0158374,-0.0158374,0.66,0.66038,-9.07542e-08,-1.84983e-08,3.87891e-07,3.98795e-07
internalMesh,4030,3.22104e-05,-0.00793014,-0.0160787,0.66,0.660243,-9.5926e-08,-1.19572e-08,4.89739e-07,4.99189e-07
internalMesh,4031,3.29242e-05,-6.4763e-18,-0.0161592,0.66,0.660198,-9.36902e-08,-4.7252e-09,5.40051e-07,5.48138e-07
internalMesh,4032,3.35865e-05,0.00793014,-0.0160787,0.66,0.660243,-8.56152e-08,2.90143e-09,5.39335e-07,5.46096e-07
internalMesh,4033,3.41918e-05,0.0158374,-0.0158374,0.66,0.66038,-7.37889e-08,1.06e-08,4.78246e-07,4.84021e-07
internalMesh,4034,3.4738e-05,0.0236991,-0.0154361,0.66,0.660606,-6.02939e-08,1.76396e-08,3.34039e-07,3.39895e-07
internalMesh,4035,3.52312e-05,0.0314926,-0.0148761,0.66,0.660918,-4.57214e-08,2.21593e-08,6.4844e-08,8.23786e-08
internalMesh,4036,3.56736e-05,0.0391955,-0.0141593,0.66,0.661314,-2.73272e-08,2.25003e-08,-2.32541e-07,2.3522e-07
internalMesh,4037,2.93166e-05,-0.0397987,-0.00709104,0.66,0.661237,-5.34809e-08,-1.20555e-08,-3.1151e-07,3.16297e-07
internalMesh,4038,3.00034e-05,-0.0319752,-0.00744949,0.66,0.660816,-7.7584e-08,-1.16488e-08,-1.22266e-08,7.94006e-08
internalMesh,4039,3.07604e-05,-0.0240611,-0.00772949,0.66,0.660484,-9.52151e-08,-9.29852e-09,2.8154e-07,2.9735e-07
internalMesh,4040,3.15223e-05,-0.0160787,-0.00793014,0.66,0.660243,-1.08141e-07,-6.2428e-09,4.72235e-07,4.84499e-07
internalMesh,4041,3.22572e-05,-0.00805079,-0.00805079,0.66,0.660098,-1.13756e-07,-2.88248e-09,5.91106e-07,6.01959e-07
internalMesh,4042,3.29472e-05,1.73472e-18,-0.00809104,0.66,0.66005,-1.11123e-07,7.0002e-10,6.48924e-07,6.5837e-07
internalMesh,4043,3.3587e-05,0.00805079,-0.00805079,0.66,0.660098,-1.01917e-07,4.40897e-09,6.43977e-07,6.52007e-07
internalMesh,4044,3.41766e-05,0.0160787,-0.00793014,0.66,0.660243,-8.85385e-08,8.03877e-09,5.68937e-07,5.75842e-07
internalMesh,4045,3.47207e-05,0.0240611,-0.00772949,0.66,0.660484,-7.33329e-08,1.11769e-08,4.07194e-07,4.13896e-07
internalMesh,4046,3.52294e-05,0.0319752,-0.00744949,0.66,0.660816,-5.77878e-08,1.30025e-08,1.26732e-07,1.39891e-07
internalMesh,4047,3.57001e-05,0.0397987,-0.00709104,0.66,0.661237,-3.8169e-08,1.29338e-08,-1.78733e-07,1.83221e-07
internalMesh,4048,2.9339e-05,-0.04,-8.32667e-18,0.66,0.661211,-5.8048e-08,3.77878e-09,-3.01176e-07,3.06742e-07
internalMesh,4049,3.00391e-05,-0.0321362,5.45281e-18,0.66,0.660782,-8.29128e-08,5.43895e-09,2.55763e-09,8.31303e-08
internalMesh,4050,3.08002e-05,-0.0241819,-4.996e-18,0.66,0.660443,-1.01276e-07,7.14225e-09,3.02086e-07,3.18691e-07
internalMesh,4051,3.15574e-05,-0.0161592,7.1355e-18,0.66,0.660198,-1.14739e-07,8.01217e-09,5.00639e-07,5.13681e-07
internalMesh,4052,3.22822e-05,-0.00809104,-1.66533e-18,0.66,0.66005,-1.20468e-07,8.20579e-09,6.26012e-07,6.37551e-07
internalMesh,4053,3.29603e-05,0,0,0.66,0.66,-1.17538e-07,7.95011e-09,6.86646e-07,6.96678e-07
internalMesh,4054,3.35888e-05,0.00809104,1.66533e-18,0.66,0.66005,-1.07754e-07,7.4046e-09,6.8e-07,6.88524e-07
internalMesh,4055,3.41698e-05,0.0161592,-7.59809e-18,0.66,0.660198,-9.36896e-08,6.63137e-09,5.99501e-07,6.06814e-07
internalMesh,4056,3.471e-05,0.0241819,4.53341e-18,0.66,0.660443,-7.77796e-08,5.58748e-09,4.30789e-07,4.3779e-07
internalMesh,4057,3.52209e-05,0.0321362,-4.2096e-18,0.66,0.660782,-6.18169e-08,4.18039e-09,1.4531e-07,1.57967e-07
internalMesh,4058,3.56981e-05,0.04,8.32667e-18,0.66,0.661211,-4.19799e-08,2.60826e-09,-1.63816e-07,1.6913e-07
internalMesh,4059,2.93696e-05,-0.0397987,0.00709104,0.66,0.661237,-5.4213e-08,1.96553e-08,-3.08769e-07,3.14107e-07
internalMesh,4060,3.00622e-05,-0.0319752,0.00744949,0.66,0.660816,-7.86144e-08,2.24656e-08,-8.69762e-09,8.22227e-08
internalMesh,4061,3.08145e-05,-0.0240611,0.00772949,0.66,0.660484,-9.66733e-08,2.3343e-08,2.86094e-07,3.02887e-07
internalMesh,4062,3.15656e-05,-0.0160787,0.00793014,0.66,0.660243,-1.09777e-07,2.18911e-08,4.77444e-07,4.90391e-07
internalMesh,4063,3.22871e-05,-0.00805079,0.00805079,0.66,0.660098,-1.15264e-07,1.88889e-08,5.96661e-07,6.07986e-07
internalMesh,4064,3.29633e-05,-1.73472e-18,0.00809104,0.66,0.66005,-1.12197e-07,1.48397e-08,6.54626e-07,6.64337e-07
internalMesh,4065,3.35901e-05,0.00805079,0.00805079,0.66,0.660098,-1.02433e-07,1.00854e-08,6.49642e-07,6.57745e-07
internalMesh,4066,3.4168e-05,0.0160787,0.00793014,0.66,0.660243,-8.85541e-08,4.94576e-09,5.7431e-07,5.81118e-07
internalMesh,4067,3.47017e-05,0.0240611,0.00772949,0.66,0.660484,-7.29493e-08,-2.25246e-10,4.11886e-07,4.18297e-07
internalMesh,4068,3.52018e-05,0.0319752,0.00744949,0.66,0.660816,-5.71337e-08,-4.76003e-09,1.30331e-07,1.42384e-07
internalMesh,4069,3.56669e-05,0.0397987,0.00709104,0.66,0.661237,-3.78598e-08,-7.79308e-09,-1.75994e-07,1.80188e-07
internalMesh,4070,2.94105e-05,-0.0391955,0.0141593,0.66,0.661314,-4.2781e-08,3.27047e-08,-3.4735e-07,3.51499e-07
internalMesh,4071,3.0071e-05,-0.0314926,0.0148761,0.66,0.660918,-6.53381e-08,3.71872e-08,-5.69141e-08,9.4293e-08
internalMesh,4072,3.08017e-05,-0.0236991,0.0154361,0.66,0.660606,-8.20308e-08,3.71042e-08,2.25492e-07,2.42801e-07
internalMesh,4073,3.15463e-05,-0.0158374,0.0158374,0.66,0.66038,-9.38032e-08,3.30057e-08,3.97407e-07,4.09659e-07
internalMesh,4074,3.22725e-05,-0.00793014,0.0160787,0.66,0.660243,-9.86297e-08,2.675e-08,4.99999e-07,5.10336e-07
internalMesh,4075,3.29578e-05,7.80626e-18,0.0161592,0.66,0.660198,-9.55716e-08,1.91286e-08,5.50635e-07,5.59195e-07
internalMesh,4076,3.35934e-05,0.00793014,0.0160787,0.66,0.660243,-8.65105e-08,1.05809e-08,5.49855e-07,5.5672e-07
internalMesh,4077,3.41751e-05,0.0158374,0.0158374,0.66,0.66038,-7.37778e-08,1.49931e-09,4.88174e-07,4.9372e-07
internalMesh,4078,3.47013e-05,0.0236991,0.0154361,0.66,0.660606,-5.94821e-08,-7.39769e-09,3.42578e-07,3.47782e-07
internalMesh,4079,3.51785e-05,0.0314926,0.0148761,0.66,0.660918,-4.44455e-08,-1.43854e-08,7.11855e-08,8.51453e-08
internalMesh,4080,3.56102e-05,0.0391955,0.0141593,0.66,0.661314,-2.67256e-08,-1.76183e-08,-2.27863e-07,2.301e-07
internalMesh,4081,2.94589e-05,-0.0381922,0.0211819,0.66,0.661443,-2.60376e-08,3.9919e-08,-4.55211e-07,4.57699e-07
internalMesh,4082,3.00506e-05,-0.03069,0.0222572,0.66,0.661088,-4.53471e-08,4.65988e-08,-1.8044e-07,1.91798e-07
internalMesh,4083,3.07509e-05,-0.0230972,0.0230972,0.66,0.660808,-5.97555e-08,4.66121e-08,9.13624e-08,1.18703e-07
internalMesh,4084,3.14952e-05,-0.0154361,0.0236991,0.66,0.660606,-6.90974e-08,3.98328e-08,2.40566e-07,2.53442e-07
internalMesh,4085,3.22381e-05,-0.00772949,0.0240611,0.66,0.660484,-7.26083e-08,3.03903e-08,3.22633e-07,3.32096e-07
internalMesh,4086,3.29461e-05,-5.0307e-18,0.0241819,0.66,0.660443,-6.95143e-08,1.96321e-08,3.63769e-07,3.70871e-07
internalMesh,4087,3.36033e-05,0.00772949,0.0240611,0.66,0.660484,-6.17056e-08,8.02694e-09,3.67469e-07,3.727e-07
internalMesh,4088,3.41993e-05,0.0154361,0.0236991,0.66,0.660606,-5.11062e-08,-4.06099e-09,3.21709e-07,3.25768e-07
internalMesh,4089,3.47228e-05,0.0230972,0.0230972,0.66,0.660808,-3.92972e-08,-1.55301e-08,1.95112e-07,1.99635e-07
